pair_id,pred_score,true_label
Q9FHS0:Q9ZQH2,0.45511528849601746,1
Q9LT89:Q8H1R0,0.7949959635734558,1
Q9LQF2:Q8L850,0.10084028542041779,1
O23063:Q9LYB9,0.15843573212623596,1
Q17TI5:Q9FQ04,0.14194945991039276,1
Q93VH6:Q8L8A7,0.8651447296142578,1
Q9LES3:P42777,0.9203500747680664,1
Q5ICL9:F4IDX2,0.013412716798484325,1
O81313:Q9FUA4,0.9364496469497681,1
Q9ASS4:Q94F62,0.9477159380912781,1
Q9LU68:Q9FFH0,0.3410302698612213,1
Q9LT23:Q5XVH0,0.7156516909599304,1
Q9FIY6:Q9M274,0.28316810727119446,1
Q9M0G7:Q4VP08,0.010916612111032009,1
F4JCN9:Q9C8Z9,0.8847371339797974,1
O82277:Q9SB92,0.9362220764160156,1
Q9M274:A0A178WHR6,0.4855410158634186,1
A0A178UFM8:A0A178V0F6,0.6496717929840088,1
O65154:P33077,0.5434553623199463,1
Q4PSE2:Q9LDT3,0.7665160298347473,1
Q9C9L2:Q9MAI5,0.9566032290458679,1
Q9C9N6:O48724,0.08269240707159042,1
P59467:O22131,0.8279170989990234,1
Q9SMP0:Q8VY64,0.8294882774353027,1
Q84MB2:O24410,0.9584268927574158,1
Q9LST3:Q9FX53,0.21300919353961945,1
O80366:Q9ZNV8,0.9000223278999329,1
Q1PDV2:Q8L3X8,0.8735471963882446,1
Q945M9:Q8L4B2,0.833480179309845,1
O80992:O04719,0.9265688061714172,1
Q9SIW1:P46639,0.9033699035644531,1
O49279:O49484,0.6103621125221252,1
O23249:P25859,0.13396911323070526,1
O22179:Q38824,0.88386470079422,1
Q9CAJ0:Q84MC7,0.9480745196342468,1
Q8LPR5:Q8S307,0.9528951048851013,1
Q945M9:O82239,0.2794152796268463,1
Q9LJX1:Q9C8Z9,0.8742814064025879,1
Q9LT89:Q9FTA2,0.9643538594245911,1
Q84MB2:Q9ZW36,0.8838357925415039,1
Q8H1R0:Q9CAJ0,0.9287555813789368,1
P42753:Q9SJJ5,0.07765396684408188,1
O24410:A0A2H1ZEF6,0.9636070132255554,1
Q9C9L2:O80365,0.9297723770141602,1
Q9ZR12:Q38825,0.24537912011146545,1
Q8LPR5:P93830,0.9500717520713806,1
Q8L7G0:Q9C5X0,0.9538464546203613,1
Q9FMF5:O48963,0.3165229260921478,1
P33077:P33078,0.9647806286811829,1
Q9M2V2:Q9C995,0.4814690053462982,1
Q9M565:Q9SLG0,0.778840184211731,1
Q38822:Q8H174,0.9644861221313477,1
Q9SZN7:Q9SEZ1,0.1712181568145752,1
Q9FPW6:Q9SFV2,0.7849124073982239,1
O49160:Q9M4T6,0.07660388201475143,1
Q39237:F4KIX1,0.09167914092540741,1
P27900:Q8W2F1,0.532150149345398,1
Q38826:Q38829,0.9650179147720337,1
Q9FGB0:Q9XIN0,0.8234321475028992,1
O22286:Q9C9L0,0.7836237549781799,1
Q940G6:Q9LQT8,0.6217684149742126,1
F4K5X6:Q9LSI4,0.6210042834281921,1
Q9LM46:Q7X9I0,0.9452067613601685,1
Q9M128:O64722,0.76958167552948,1
Q9XF67:Q9SJM3,0.3061365783214569,1
C0SV91:Q9SJU5,0.07731886953115463,1
Q8LAA6:Q84JZ7,0.017358586192131042,1
Q8L746:Q5ICL9,0.9670587778091431,1
