pair_id,pred_score,true_label
Q17TI5:Q9FLI3,0.34867605566978455,1
Q9LEZ3:Q9LN63,0.8675857782363892,1
P27900:Q9FN69,0.6026569604873657,1
Q9LXD8:Q9LQF0,0.9570989608764648,1
Q9M128:Q8LPR5,0.9339010119438171,1
Q0V7X4:F4I4E1,0.6853436827659607,1
O81323:Q8LPR5,0.9471185803413391,1
O04017:Q9FMX2,0.9500295519828796,1
Q8LPR5:Q9C7T4,0.9474812746047974,1
Q4PSE2:Q9FMX2,0.9465486407279968,1
Q9LTH4:Q8LPR5,0.9298576712608337,1
Q17TI5:Q9FYE2,0.011073467321693897,1
Q9LQF0:Q9MAI5,0.9462040066719055,1
P41151:P28147,0.12167897075414658,1
Q9LT23:Q9FE22,0.7656676173210144,1
Q8GXW1:A0A178VU28,0.10202673822641373,1
O49687:Q9LUA3,0.29732009768486023,1
Q94AG2:P46014,0.033660270273685455,1
P24100:O80513,0.39014139771461487,1
Q38824:Q38829,0.9646618962287903,1
Q9ZW21:O80920,0.9103440642356873,1
B3H7D8:A0A178VMH7,0.010438792407512665,1
Q8VWG7:Q8VWG7,0.9650607109069824,1
Q9FGJ3:Q9SMP0,0.9235883951187134,1
Q9M128:Q93Y00,0.8013559579849243,1
Q9S7M2:Q39204,0.8801854252815247,1
Q9FPW6:Q9FX77,0.3854570984840393,1
Q8LPR5:Q9SB92,0.9417585730552673,1
O48963:Q9SWI1,0.02076338604092598,1
Q38822:Q570C0,0.2944584786891937,1
Q9LXD8:Q94JL3,0.9328803420066833,1
O22152:Q9MAI5,0.8716117739677429,1
Q9LV27:Q05762,0.0882093608379364,1
Q17TI5:Q9SWI1,0.011685988865792751,1
Q4PSE2:Q8L925,0.7933874726295471,1
Q9FMX2:B3H7D8,0.08969667553901672,1
Q39024:A0A178UJ48,0.16680967807769775,1
Q9FMX2:Q9SB92,0.9406868815422058,1
Q9LYD3:Q9CAA4,0.6098809838294983,1
Q38824:O24410,0.9601417779922485,1
O48963:O48963,0.9537380337715149,1
Q9LST3:Q8VYD2,0.19225731492042542,1
Q38824:Q8RYC6,0.9541077017784119,1
O80575:Q9LZW4,0.09777529537677765,1
Q4PSE2:O50055,0.8697291612625122,1
Q9FPQ8:Q9SIW1,0.9129767417907715,1
Q9SK33:Q9LTF2,0.019915414974093437,1
O24410:O04336,0.8403520584106445,1
O22230:Q38840,0.3962780237197876,1
Q9LQF0:Q9S763,0.64951491355896,1
Q8GXW1:Q9LMA8,0.9206949472427368,1
Q9FFS3:Q9CA36,0.1426161378622055,1
Q9SB92:Q9LQF0,0.9421152472496033,1
Q9T0B9:Q9C690,0.220439150929451,1
Q9LT89:Q9LQZ5,0.9049887657165527,1
Q8LPR5:O80438,0.7311804294586182,1
Q94JM3:Q8L7G0,0.9679598808288574,1
O80513:P24100,0.39014190435409546,1
Q8GXR6:Q8LPR5,0.9591372609138489,1
Q9FME3:O81836,0.8193343281745911,1
Q9MAA7:Q9LQT8,0.5984472036361694,1
Q9SMP0:Q945M9,0.7923276424407959,1
Q9MAA7:Q9SV55,0.0749434158205986,1
Q6NPF4:Q9SJZ6,0.04776957258582115,1
Q8LPR5:Q84TK1,0.9219173789024353,1
Q6NKS4:Q6NKS4,0.8512859344482422,1
O22286:Q9SWI1,0.04449183866381645,1
Q9FGP8:O04027,0.7299634218215942,1
Q9SRQ3:Q9SRQ3,0.9634685516357422,1
Q8LGS1:Q39023,0.24942021071910858,1
Q39021:O80396,0.7636582851409912,1
Q9LSI4:Q9MAI5,0.6135382056236267,1
P46601:Q8LPR5,0.9550468325614929,1
Q9FJV0:Q39024,0.8655385375022888,1
Q38822:Q38822,0.9671969413757324,1
F4KGY6:Q8LPR5,0.9391469955444336,1
Q9SZI2:Q9LER7,0.012112046591937542,1
Q9XF57:Q56WD9,0.12208744138479233,1
Q38829:Q38824,0.9646618962287903,1
Q9M274:Q9LIB5,0.30880317091941833,1
Q945M9:Q8LPR5,0.87562096118927,1
Q9SLH3:Q94KL5,0.9292283058166504,1
Q9LU68:Q9FJA2,0.20608344674110413,1
O04350:P29517,0.3975975215435028,1
Q9LQF0:Q9FUA4,0.9491478800773621,1
Q9FE22:Q39079,0.03373023495078087,1
O49545:A0A1I9LQ53,0.83624267578125,1
Q8GYJ3:P24100,0.2044043093919754,1
Q9FGJ3:Q9LHG0,0.7692153453826904,1
Q38822:O24410,0.963139533996582,1
Q84JG2:Q94KL5,0.8118648529052734,1
Q1PF16:Q8GWP4,0.031484805047512054,1
Q9SVB7:A0A178WKP3,0.30822616815567017,1
O80575:Q93WE4,0.011758126318454742,1
P46601:P46600,0.9677914977073669,1
Q9LF53:Q9MAA7,0.6503592133522034,1
Q4PSE2:O82248,0.8269038200378418,1
Q17TI5:F4KGE8,0.10605823993682861,1
Q9FME3:Q8LPR5,0.9649943709373474,1
P46601:Q05466,0.9650936126708984,1
O80450:O80961,0.04513038322329521,1
Q7XHI9:Q93Y00,0.8966867327690125,1
Q8W234:Q9FUY2,0.7828981280326843,1
Q9LF53:Q9ZNT7,0.2881259620189667,1
Q9LZW2:Q9LZW2,0.9593647122383118,1
Q9SU72:Q9S745,0.28723710775375366,1
Q9LQF0:Q2V452,0.6797812581062317,1
Q9FE22:Q84LH8,0.9017297029495239,1
Q8L7G0:Q9SN12,0.8758655786514282,1
Q8LPR5:O22230,0.9330368041992188,1
O80396:Q39021,0.7636586427688599,1
Q9FMX2:Q6R053,0.9437069296836853,1
Q9ZW21:Q9SN51,0.8252171874046326,1
P29382:P29381,0.946048378944397,1
Q9FME3:Q9FMX2,0.9643054008483887,1
Q8GY61:Q9C8Z9,0.8873172998428345,1
Q9FGJ3:Q58CM8,0.8818192481994629,1
Q9SLH3:A0A178VU28,0.18401391804218292,1
