pair_id,pred_score,true_label
P24100:Q9LSP5,0.3731432855129242,1
A0A1P8B013:Q1EC57,0.014088178053498268,0
Q9FM85:Q9LR35,0.012617689557373524,0
O81797:A0A1P8B194,0.0292186439037323,0
Q9CA71:F4JJC8,0.011656830087304115,0
O22927:F4HZI8,0.013001411221921444,0
Q9LHF1:Q9CA86,0.016925139352679253,0
P26289:O82628,0.016392720863223076,0
Q8VWI1:Q9SF32,0.01198564376682043,0
Q94AZ5:Q84VX1,0.01164279505610466,0
O22870:O24456,0.03217069432139397,1
Q9FXK1:O22798,0.013401249423623085,0
Q8VZC0:Q9C6T1,0.030602915212512016,0
A8MR37:B3H4S9,0.011587639339268208,0
Q8LF99:F4JEB4,0.012999342754483223,0
Q9C788:Q84Y18,0.013610661029815674,0
Q9LVZ8:Q9ZUZ6,0.011965896934270859,0
Q9SKA3:Q9ZWA1,0.014215364120900631,0
A0A1I9LR11:A0A1P8AP46,0.012467371299862862,0
Q9FHE1:Q9SBA7,0.023088717833161354,0
A0A1P8ASM4:F4KHY8,0.01649370603263378,0
Q0WQ41:Q9M0F5,0.01196254976093769,0
Q8L7M1:C0LGP3,0.019446106627583504,0
B9DGD6:O49301,0.013069397769868374,0
Q9C9I7:Q9SB68,0.012129887007176876,0
Q94JT5:Q680H3,0.011734021827578545,0
Q946Y7:Q9SA23,0.4824028015136719,1
A0A1R7T3E3:P25858,0.013819287531077862,0
Q9FY99:Q3ECH7,0.01171405240893364,0
P55852:Q42406,0.34061819314956665,1
O22962:Q9M9X2,0.020506110042333603,0
Q3E8Z9:Q9M8L2,0.054311979562044144,0
Q9C560:Q9ZUE2,0.013118947856128216,0
B6IDH2:P42759,0.011742591857910156,0
Q9SAD0:Q8GT75,0.012469518929719925,0
F4IJB6:Q9LFX9,0.011971346102654934,0
O49513:Q8GTR9,0.08600904792547226,0
Q5XVG3:C0LGX3,0.013883446343243122,0
F4JYK6:Q9FH21,0.014817672781646252,0
Q9LVU2:Q8VXZ0,0.012997293844819069,0
Q9LRK8:Q9LP44,0.011985629796981812,0
A0A1P8B4M2:Q9SJI7,0.011659152805805206,0
Q9C6W4:Q9ZNU8,0.01146907638758421,0
Q9M1B9:Q84L09,0.038257867097854614,0
Q9LQE3:Q9LD39,0.016698868945240974,0
F4KAA4:Q9SJ54,0.011923727579414845,0
Q8GYY7:A8MQL3,0.011932228691875935,0
Q8SAB7:Q9SBJ6,0.11484549194574356,1
Q9FLW9:Q9LZE5,0.0131454486399889,0
O65554:O23653,0.34329864382743835,0
Q93VB2:A8MSE0,0.01537013053894043,0
A0MDQ1:O04660,0.011910730041563511,0
Q9LS60:Q94C48,0.013156617991626263,0
Q9ZW29:Q5XF36,0.016884291544556618,0
Q9SF86:Q8LFZ9,0.014598160050809383,0
Q94A78:F4JIP6,0.018159164115786552,0
O49373:Q9SJT4,0.012612148188054562,0
O24457:Q9SU91,0.015682905912399292,0
Q9LXP2:Q84WV8,0.013011488132178783,0
Q8VZN5:Q8GYH6,0.011400625109672546,0
Q9ZQ85:Q9FHF5,0.04191039130091667,0
Q9LJB7:Q9FX73,0.012511585839092731,0
Q9LUP2:A0SVK0,0.024355357512831688,0
Q9C9V8:A0A1P8AY90,0.011442023329436779,0
Q1PFC5:O81776,0.011606319807469845,0
Q8L7A5:Q42139,0.013958943076431751,0
F4IF81:Q9FEF9,0.01577700674533844,0
F4JAD2:A8MR80,0.011535528115928173,0
F4JYC8:Q9ZRZ8,0.24354314804077148,0
O48626:Q9SJL2,0.016042005270719528,0
Q9ZV80:Q8GWB0,0.012178736738860607,0
Q6DSS2:Q8GYA5,0.012934714555740356,0
Q9FIG0:Q93ZX7,0.047935601323843,0
Q9LXI4:F4HW79,0.01351613737642765,0
O23413:Q9FH06,0.012241183780133724,0
A0A1P8AWP1:F4JMH6,0.012484129518270493,0
Q9SK66:O81055,0.3283575773239136,0
F4JH25:O64872,0.012387079186737537,0
Q9XFB0:Q1PEU9,0.023221058771014214,0
C0SVM5:Q39057,0.9624740481376648,1
Q6NPP4:Q9SB58,0.0232747383415699,0
Q500Z1:Q9SYF3,0.01300609391182661,0
Q94AZ7:B0F9L7,0.012182262726128101,0
B3H7G8:Q9FKW8,0.011885386891663074,0
F4KED4:Q8RXM6,0.013041813857853413,0
Q9FLK2:Q9T0G6,0.011562987230718136,0
Q9LT24:Q681Y3,0.014243635348975658,0
P41917:Q147N7,0.22654996812343597,0
Q0WPN8:F4ISU2,0.011974937282502651,0
O80845:F4J8D3,0.01336321234703064,0
Q9LPM2:Q9FNB3,0.050567325204610825,0
Q93VQ9:Q94AR4,0.01852087490260601,0
F4JHJ3:Q9SN78,0.01760190539062023,0
Q0WQJ1:Q9MAP0,0.011668105609714985,0
Q6NLT8:Q8GX81,0.01499928254634142,0
Q9FHF5:Q41963,0.019004080444574356,0
Q8S8F9:Q9T072,0.02610945701599121,0
Q94CA5:Q9C920,0.011877610348165035,0
Q9SCP4:P29386,0.014923143200576305,0
Q9SHW4:A8MRC8,0.011809352785348892,0
F4ICK8:B3H6H1,0.013321510516107082,0
Q9FGY9:Q39086,0.01304116751998663,0
Q9FE68:F4K0D3,0.020734259858727455,0
Q9FLB5:F4JFC6,0.011853709816932678,0
P58046:Q9M350,0.012507745996117592,0
Q9SHV1:A0A1P8ATM6,0.012443910352885723,0
A0A1P8AM88:Q940G6,0.014013078995049,0
F4IS56:Q8VYD2,0.21156613528728485,0
Q9FJR4:Q9LTS9,0.011646170169115067,0
Q9FG28:Q9LMP7,0.014030498452484608,0
Q67YA7:A8MRC8,0.02080092392861843,0
Q9LXX2:Q9C6U6,0.012122511863708496,0
Q9LHL2:Q9LK61,0.019606653600931168,0
Q9CAN3:Q9FHN8,0.17692230641841888,0
A8MR88:P0DKJ8,0.0118595901876688,0
Q39256:Q8GW53,0.01296302955597639,0
Q9M647:Q9SK69,0.04132341593503952,0
Q93VH9:Q9SZD4,0.2660297453403473,1
Q9SJE8:A0A1P8AXV5,0.01176929846405983,0
Q9LT86:A0A1P8BA18,0.012895065359771252,0
Q9FHN3:Q9C5M1,0.011499157175421715,0
Q8H1S4:Q9AUE0,0.014527278952300549,0
O81415:Q94KB2,0.01166617777198553,0
A0A178V4E1:F4INN8,0.011809407733380795,0
Q9C9W3:Q9LJ51,0.012497316114604473,0
O80860:Q8GUK6,0.01725160889327526,0
Q8GUG6:Q9ZQF9,0.021130865439772606,0
Q9SMM9:F4HPA7,0.03169233351945877,0
P59220:Q8RWQ8,0.1689431369304657,1
Q08682:A7RED7,0.012525662779808044,0
A8MQN4:Q9LTQ5,0.012167902663350105,0
Q8L6Z2:A0A178UQH2,0.013154667802155018,0
Q39011:Q94JM3,0.45707765221595764,1
A0A1R7T397:Q682H0,0.013073906302452087,0
Q9FI27:A0A1P8BAK2,0.01181414257735014,0
Q9C6M1:A0A1P8AVR2,0.012386000715196133,0
O80504:Q944L3,0.0125957652926445,0
P93751:F4IV84,0.05100977420806885,0
Q9FX28:Q9ZQP2,0.0136801702901721,0
F4IG53:Q9ZVT6,0.011908870190382004,0
Q9LTR8:Q9SJ56,0.03918270021677017,0
Q9FN50:Q9S777,0.012921551242470741,0
Q6IM84:Q9FHF0,0.011899897828698158,0
Q8LG77:O22775,0.013177968561649323,0
Q9SJX7:O04087,0.012068859301507473,0
