pair_id,pred_score,true_label
Q9FHY1:Q9LP46,0.019356248900294304,1
Q5XVB2:O49445,0.2980116307735443,0
Q9SK54:O80683,0.004204608034342527,0
O80488:Q8LES0,0.0012422848958522081,0
Q9ZVT9:Q9C681,0.003427439136430621,0
F4HXQ7:Q9ZVR0,0.0013656264636665583,0
A0A1P8BEM5:O64500,0.058963894844055176,0
Q0V805:Q5XV87,0.0007325898623093963,0
Q9LS13:Q9XIN3,0.004277992062270641,0
Q700D0:Q9LPS7,0.0017642442835494876,0
Q8GYS2:Q9LDR8,0.002135238377377391,0
Q9FGP4:P92961,0.0008364982786588371,0
Q9SJ12:Q9LF55,0.004055623430758715,0
O81439:Q6NMQ7,0.0012026753975078464,0
Q93VM8:A8MRM7,0.0007219632971100509,0
Q9FGN8:A0A178W4W9,0.09226272255182266,0
P27521:F4K4L7,0.0056579019874334335,0
Q8L5Y2:Q84TE7,0.0014852524036541581,0
Q9M385:F4JPD8,0.0026159407570958138,0
Q9ZT50:F4JIN3,0.002341932849958539,0
Q9SIV2:Q9CA78,0.03279406577348709,0
O23210:Q6X7J9,0.0026651096995919943,1
O81064:Q8S905,0.35605594515800476,0
O23714:Q5BPP4,0.05176309868693352,0
O04572:Q8GZ26,0.00717606395483017,0
P93830:Q38827,0.7931082248687744,1
O23081:Q93VB0,0.0028256101068109274,0
Q9SVW0:Q9SI58,0.00222709565423429,0
Q9LS22:O49341,0.0007639700779691339,0
Q9LQL1:Q8L9Y4,0.0012217920739203691,0
Q9SR18:Q9M1Q8,0.001156537444330752,0
Q9SKY1:Q9LUF5,0.0013586472487077117,0
Q9LSF5:B3H7D5,0.0008446454303339124,0
Q9FKV2:Q9SZV3,0.002523427829146385,0
F4ILP4:O23074,0.0012895036488771439,0
Q8GYW8:Q8LPF4,0.0016234416980296373,0
P42736:A0A1P8B8F8,0.0013734603999182582,0
Q9SI38:Q0WR05,0.015186821110546589,0
Q84MC7:Q9LZL7,0.002429717220366001,1
Q9LXA7:Q9SVN5,0.02551303803920746,0
A9JTY4:Q9LN35,0.001804722473025322,0
Q8RWF4:Q8W4Q4,0.0024033421650528908,0
B3H765:Q9FI49,0.002896953606978059,0
Q8GWP1:Q84WN0,0.2677029073238373,0
Q9LJQ3:Q9SS81,0.014849941246211529,0
A0A1I9LQG9:Q940Q8,0.0010105775436386466,0
Q56YA5:Q9SVU5,0.005063261836767197,0
Q9LFN8:Q9LIL5,0.0013797417050227523,0
Q94F88:O64614,0.0012625287054106593,0
F4JVM4:Q9M364,0.0049002449959516525,0
O49686:Q8GZN1,0.002627275651320815,0
Q9FI21:Q9SH26,0.0011239818995818496,0
A8MSA5:F4IMH3,0.0007307892083190382,0
Q9C7Y2:A0A178W735,0.0015596041921526194,0
Q9M3C6:O80526,0.004957463126629591,0
Q9S784:Q56YH2,0.0016695440281182528,0
Q9ZNS6:O22241,0.001142706605605781,0
C0Z2S2:F4IVD6,0.03615916892886162,0
Q8H1G2:Q6NQM0,0.0023136769887059927,0
O24408:Q38831,0.7627310156822205,1
F4JZV9:Q9SD74,0.0012967297807335854,0
P42736:Q9SLH3,0.40240222215652466,1
F4J8R4:Q9FXA0,0.0018958926666527987,0
P0DKH1:Q9SI54,0.0013541572261601686,0
Q9LY49:Q38828,0.0028500230982899666,0
Q9STQ2:Q9LUV4,0.001454631332308054,0
P46640:Q9LSY7,0.008700686506927013,0
Q9S847:F4IN63,0.0012121699983254075,0
A7REE5:F4ILR7,0.0008713488350622356,0
